timestamp,lat,lon,hdop,fix_type,em_fog,rssi_300,rssi_315,rssi_434,rssi_446,rssi_815,rssi_868,rssi_915
135.70,,,,,23.2,-79.0,-78.5,-84.5,-84.0,-82.5,-91.5,-91.5
136.40,,,,,22.3,-79.0,-84.5,-82.5,-84.0,-82.0,-91.5,-91.5
137.10,,,,,21.2,-78.5,-91.5,-82.5,-84.0,-82.5,-91.5,-91.5
137.80,,,,,24.0,-73.5,-78.5,-83.0,-83.5,-89.5,-91.5,-91.5
138.50,,,,,23.9,-79.0,-78.5,-81.5,-84.0,-82.5,-91.5,-91.5
139.20,,,,,22.5,-79.0,-78.5,-82.5,-84.0,-88.5,-91.5,-91.5
139.90,,,,,22.1,-78.5,-81.5,-82.5,-84.0,-87.0,-91.5,-91.5
140.60,,,,,22.2,-74.5,-79.5,-82.0,-91.5,-91.0,-91.5,-91.5
141.30,,,,,21.9,-78.5,-78.5,-82.5,-91.5,-86.0,-91.5,-91.5
142.00,,,,,21.2,-78.0,-84.5,-84.0,-84.0,-87.5,-91.5,-91.5
142.70,,,,,21.4,-72.5,-91.5,-84.0,-83.5,-91.5,-91.5,-91.5
143.40,,,,,22.2,-80.5,-78.5,-81.5,-83.5,-90.5,-91.5,-91.5
144.10,,,,,22.9,-77.5,-78.5,-82.0,-84.0,-90.0,-91.5,-91.5
144.80,,,,,21.3,-73.5,-91.5,-82.0,-91.5,-84.5,-91.5,-91.5
145.50,,,,,23.1,-73.0,-78.5,-82.5,-91.5,-89.0,-91.5,-91.5
146.20,,,,,24.8,-77.5,-78.5,-78.5,-84.5,-83.0,-91.5,-91.5
146.90,,,,,23.8,-79.0,-79.5,-81.5,-83.5,-82.0,-91.5,-91.5
147.60,,,,,23.6,-73.5,-78.5,-84.5,-84.0,-89.5,-91.5,-91.5
148.30,,,,,23.4,-74.5,-78.5,-82.5,-84.5,-91.5,-91.5,-91.5
149.00,,,,,21.4,-79.0,-84.5,-82.0,-83.5,-88.0,-91.5,-91.5
149.70,,,,,22.9,-79.0,-80.5,-78.5,-84.0,-89.5,-91.5,-91.5
150.40,,,,,19.8,-79.0,-91.5,-82.0,-84.0,-89.5,-91.5,-91.5
151.10,,,,,20.5,-79.5,-78.5,-83.5,-91.5,-91.5,-91.5,-91.5
151.80,,,,,23.0,-78.5,-78.5,-79.5,-84.0,-91.5,-91.5,-91.5
152.50,,,,,23.3,-78.5,-78.5,-83.5,-79.0,-91.5,-91.5,-91.5
153.20,,,,,23.9,-78.5,-78.5,-82.0,-83.5,-83.0,-91.5,-91.5
153.90,,,,,24.0,-69.5,-78.5,-83.5,-91.5,-90.5,-91.5,-91.5
154.60,,,,,21.3,-77.5,-84.5,-82.5,-84.0,-90.0,-91.5,-91.5
155.30,,,,,19.9,-77.0,-91.5,-83.5,-84.0,-91.0,-91.5,-91.5
156.00,,,,,19.4,-78.5,-91.5,-83.5,-84.0,-91.0,-91.5,-91.5
156.70,,,,,20.9,-79.0,-84.5,-81.5,-84.0,-91.5,-91.5,-91.5
157.40,,,,,20.2,-77.0,-84.5,-82.0,-91.5,-90.5,-91.5,-91.5
158.10,,,,,20.3,-79.0,-84.5,-84.0,-84.0,-91.5,-91.5,-91.5
158.80,,,,,19.5,-79.0,-91.5,-82.0,-84.0,-91.5,-91.5,-91.5
159.50,,,,,24.6,-72.0,-77.5,-82.5,-84.0,-91.5,-91.5,-91.5
160.20,,,,,19.8,-78.5,-91.5,-81.5,-84.0,-91.5,-91.5,-91.5
160.90,,,,,23.9,-78.5,-78.5,-81.0,-84.0,-83.5,-91.5,-91.5
161.60,,,,,19.7,-78.5,-91.5,-82.5,-83.5,-91.5,-91.5,-91.5
162.30,,,,,19.9,-78.0,-91.5,-82.5,-83.5,-91.5,-91.5,-91.5
163.00,,,,,20.9,-74.5,-84.5,-82.5,-91.5,-90.5,-91.5,-91.5
163.70,,,,,23.1,-78.5,-78.5,-81.0,-84.5,-87.5,-91.5,-91.5
164.40,,,,,22.6,-78.5,-78.5,-82.5,-91.5,-82.5,-91.5,-91.5
165.10,,,,,22.0,-77.5,-80.5,-83.5,-91.5,-83.0,-91.5,-91.5
165.80,,,,,21.9,-79.5,-78.5,-81.0,-91.5,-86.5,-91.5,-91.5
166.50,,,,,24.3,-78.5,-78.5,-81.5,-84.0,-81.0,-91.5,-91.5
167.20,,,,,24.8,-76.0,-78.5,-81.0,-84.0,-82.5,-91.5,-91.5
167.90,,,,,20.7,-79.0,-91.5,-84.0,-80.0,-87.5,-91.5,-91.5
168.60,,,,,21.9,-79.0,-91.5,-81.5,-81.0,-83.0,-91.5,-91.5
169.30,,,,,21.4,-77.5,-84.5,-81.5,-84.5,-90.0,-91.5,-91.5
170.00,,,,,20.6,-74.5,-91.5,-84.0,-84.0,-91.0,-91.5,-91.5
170.70,,,,,23.5,-73.5,-84.5,-84.0,-84.0,-83.0,-91.5,-91.5
171.40,,,,,22.2,-76.0,-84.5,-82.5,-83.5,-88.0,-91.5,-91.5
172.10,,,,,22.5,-79.0,-78.5,-83.5,-84.0,-87.5,-91.5,-91.5
172.80,,,,,20.0,-77.5,-91.5,-82.5,-84.0,-90.5,-91.5,-91.5
173.50,,,,,22.5,-79.0,-78.5,-82.0,-84.0,-89.5,-91.5,-91.5
174.20,,,,,21.1,-79.0,-78.5,-82.0,-91.5,-91.0,-91.5,-91.5
174.90,,,,,19.8,-79.0,-91.5,-82.0,-84.0,-89.5,-91.5,-91.5
175.60,,,,,21.2,-78.5,-78.5,-83.0,-91.5,-89.5,-91.5,-91.5
176.30,,,,,22.1,-77.5,-78.5,-84.0,-84.5,-91.5,-91.5,-91.5
177.00,,,,,21.1,-73.0,-91.5,-83.5,-84.5,-91.5,-91.5,-91.5
177.70,,,,,19.3,-79.5,-91.5,-84.5,-82.0,-91.0,-91.5,-91.5
178.40,,,,,23.1,-77.5,-77.5,-84.5,-84.0,-86.5,-91.5,-91.5
