# Calibrated: YES (CRC: 0xF1BE66C2)
# Band Floors (dBm): 300:-82.5, 315:-91.5, 434:-91.5, 446:-91.5, 815:-91.5, 868:-91.5, 915:-91.5
timestamp,lat,lon,hdop,fix_type,em_fog,rssi_300,rssi_315,r0.00,,,,,13.1,-74.0,-79.0,-81.5,-81.5,-91.5,-91.5,-92.0
23.80,,,,,14.0,-77.0,-78.5,-81.0,-77.5,-91.5,-91.5,-91.5
23.90,,,,,14.0,-77.0,-78.5,-81.0,-77.5,-91.5,-91.5,-92.0
24.00,,,,,14.0,-77.0,-78.5,-81.0,-77.5,-91.5,-91.5,-92.0
24.10,,,,,14.0,-77.0,-78.5,-81.0,-77.5,-91.5,-91.5,-92.0
24.20,,,,,14.0,-77.0,-78.5,-81.0,-77.5,-91.5,-91.5,-92.0
24.30,,,,,14.0,-77.0,-78.5,-81.0,-77.5,-91.5,-91.5,-92.0
24.40,,,,,14.0,-77.0,-78.5,-81.0,-77.5,-91.5,-91.5,-92.0
24.50,,,,,14.3,-75.5,-78.5,-81.0,-77.5,-91.5,-91.5,-92.0
24.60,,,,,14.3,-75.5,-78.5,-81.0,-77.5,-91.5,-91.5,-92.0
24.70,,,,,14.3,-75.5,-78.5,-81.0,-77.5,-91.5,-91.5,-92.0
24.80,,,,,14.3,-75.5,-78.5,-81.0,-77.5,-91.5,-91.5,-92.0
24.90,,,,,14.3,-75.5,-78.5,-81.0,-77.5,-91.5,-91.5,-92.0
25.00,,,,,14.3,-75.5,-78.5,-81.0,-77.5,-91.5,-91.5,-92.0
25.10,,,,,13.5,-75.5,-81.0,-81.0,-77.5,-91.5,-91.5,-92.0
25.20,,,,,13.5,-75.5,-81.0,-81.0,-77.5,-91.5,-91.5,-92.0
25.30,,,,,13.5,-75.5,-81.0,-81.0,-77.5,-91.5,-91.5,-92.0
25.40,,,,,13.5,-75.5,-81.0,-81.0,-77.5,-91.5,-91.5,-92.0
25.50,,,,,13.5,-75.5,-81.0,-81.0,-77.5,-91.5,-91.5,-92.0
25.60,,,,,13.5,-75.5,-81.0,-81.0,-77.5,-91.5,-91.5,-92.0
25.70,,,,,13.5,-75.5,-81.0,-81.0,-77.5,-91.5,-91.5,-92.0
25.80,,,,,14.1,-75.5,-81.0,-79.0,-77.5,-91.5,-91.5,-92.0
25.90,,,,,14.1,-75.5,-81.0,-79.0,-77.5,-91.5,-91.5,-92.0
26.00,,,,,14.1,-75.5,-81.0,-79.0,-77.5,-91.5,-91.5,-92.0
26.10,,,,,14.1,-75.5,-81.0,-79.0,-77.5,-91.5,-91.5,-92.0
26.20,,,,,14.1,-75.5,-81.0,-79.0,-77.5,-91.5,-91.5,-92.0
26.30,,,,,14.1,-75.5,-81.0,-79.0,-77.5,-91.5,-91.5,-92.0
26.40,,,,,14.1,-75.5,-81.0,-79.0,-77.5,-91.5,-91.5,-92.0
26.50,,,,,14.1,-75.5,-81.0,-79.0,-77.5,-91.5,-91.5,-92.0
26.60,,,,,14.1,-75.5,-81.0,-79.0,-77.5,-91.5,-91.5,-92.0
26.70,,,,,14.1,-75.5,-81.0,-79.0,-77.5,-91.5,-91.5,-92.0
26.80,,,,,14.1,-75.5,-81.0,-79.0,-77.5,-91.5,-91.5,-92.0
26.90,,,,,14.1,-75.5,-81.0,-79.0,-77.5,-91.5,-91.5,-92.0
27.00,,,,,14.1,-75.5,-81.0,-79.0,-77.5,-91.5,-91.5,-92.0
27.10,,,,,14.1,-75.5,-81.0,-79.0,-77.5,-92.0,-91.5,-92.0
27.20,,,,,14.1,-75.5,-81.0,-79.0,-77.5,-92.0,-91.5,-92.0
27.30,,,,,14.1,-75.5,-81.0,-79.0,-77.5,-92.0,-91.5,-92.0
27.40,,,,,14.1,-75.5,-81.0,-79.0,-77.5,-92.0,-91.5,-92.0
27.50,,,,,14.1,-75.5,-81.0,-79.0,-77.5,-92.0,-91.5,-92.0
27.60,,,,,14.1,-75.5,-81.0,-79.0,-77.5,-92.0,-91.5,-92.0
27.70,,,,,14.1,-75.5,-81.0,-79.0,-77.5,-92.0,-91.5,-92.0
27.80,,,,,14.1,-75.5,-81.0,-79.0,-77.5,-92.0,-94.5,-92.0
