# RecordingStartTime:1785503000
timestamp,lat,lon,hdop,pdop,sats,fix_type,speed_kts,course_deg,gsr_raw,hacc_m,rssi_815,rssi_868,rssi_915
916.70,55.9531858,-3.1935373,2.7,3.2,20,3,2.19,159.8,11415.4,0.9,-81.0,-101.5,-102.0
916.80,55.9531847,-3.1935355,2.7,3.3,20,3,2.59,156.9,11425.8,0.9,-81.0,-101.5,-102.0
916.90,55.9531830,-3.1935343,2.7,3.3,20,3,2.76,161.7,11472.1,0.9,-81.0,-101.5,-102.0
917.00,55.9531830,-3.1935305,3.4,3.8,20,3,2.05,156.8,11535.1,0.9,-81.0,-101.5,-102.0
917.10,55.9531818,-3.1935307,3.4,3.8,20,3,1.82,163.1,11559.7,0.9,-81.0,-101.5,-102.0
917.20,55.9531812,-3.1935300,3.5,4.0,20,3,1.53,167.7,11492.4,0.9,-81.0,-101.5,-102.0
917.30,55.9531810,-3.1935287,2.7,3.2,20,3,1.52,162.5,11442.8,0.9,-81.0,-101.5,-102.0
917.40,55.9531800,-3.1935277,2.7,3.3,20,3,2.02,155.3,11460.1,0.9,-81.0,-101.5,-102.0
917.50,55.9531795,-3.1935253,2.7,3.3,20,3,2.10,148.2,11486.5,0.9,-80.5,-101.5,-102.0
917.60,55.9531763,-3.1935275,1.4,2.4,20,3,3.07,162.7,11488.0,0.9,-80.5,-101.5,-102.0
917.70,55.9531748,-3.1935263,1.2,2.2,20,3,3.53,161.6,11452.2,0.9,-80.5,-101.5,-102.0
917.80,55.9531748,-3.1935248,1.2,2.2,20,3,2.16,160.3,11385.6,0.9,-80.5,-101.5,-102.0
917.90,55.9531742,-3.1935267,1.2,2.2,20,3,1.34,181.7,11354.1,0.9,-80.5,-101.5,-102.0
918.00,55.9531722,-3.1935270,1.4,2.4,20,3,3.13,170.5,11395.3,0.9,-80.5,-101.5,-102.0
918.10,55.9531722,-3.1935242,2.7,3.2,20,3,2.61,158.1,11408.5,0.9,-80.5,-101.5,-102.0
918.20,55.9531708,-3.1935240,2.7,3.2,20,3,2.79,153.7,11360.4,0.9,-80.5,-101.5,-102.0
918.30,55.9531693,-3.1935252,3.2,3.7,20,3,2.64,163.6,11303.1,0.9,-80.5,-101.5,-102.0
918.40,55.9531680,-3.1935250,3.2,3.7,20,3,2.78,169.2,11245.1,0.9,-80.5,-101.5,-102.0
918.50,55.9531692,-3.1935218,2.7,3.2,20,3,2.00,140.9,11268.0,0.9,-80.5,-101.5,-102.0
918.60,55.9531682,-3.1935218,2.7,3.2,20,3,1.48,139.0,11302.0,0.9,-80.5,-101.5,-102.0
918.70,55.9531693,-3.1935198,2.7,3.2,19,3,1.03,102.9,11300.5,0.9,-80.5,-101.5,-102.0
918.80,55.9531678,-3.1935205,2.7,3.2,19,3,1.36,135.7,11275.5,0.9,-80.5,-101.5,-102.0
918.90,55.9531660,-3.1935220,2.9,3.5,19,3,2.59,182.0,11262.1,0.9,-80.5,-101.5,-102.0
919.00,55.9531647,-3.1935202,2.7,3.2,19,3,2.63,174.8,11253.3,0.9,-80.5,-101.5,-102.0
919.10,55.9531640,-3.1935197,1.0,1.8,19,3,1.85,171.4,11322.6,0.9,-80.5,-101.5,-102.0
919.20,55.9531628,-3.1935168,3.2,3.7,19,3,2.85,150.7,11352.5,0.9,-80.5,-102.5,-102.0
919.30,55.9531607,-3.1935165,3.2,3.7,19,3,3.51,159.4,11328.9,0.9,-80.5,-102.5,-102.0
919.40,55.9531602,-3.1935170,3.2,3.7,19,3,1.86,161.8,11308.7,0.9,-80.5,-102.5,-102.0
919.50,55.9531582,-3.1935175,3.2,3.7,19,3,3.15,172.1,11277.0,0.9,-80.5,-102.5,-102.0
919.60,55.9531588,-3.1935140,3.2,3.7,19,3,2.21,158.9,11289.3,0.9,-80.5,-102.5,-102.0
919.70,55.9531572,-3.1935138,3.2,3.7,19,3,2.52,157.3,11334.2,0.9,-80.5,-102.0,-102.0
919.80,55.9531567,-3.1935123,1.8,2.5,19,3,2.00,156.0,11319.3,0.9,-80.5,-102.0,-102.0
919.90,55.9531558,-3.1935103,2.7,3.2,19,3,2.37,148.6,11283.3,0.9,-80.5,-102.0,-102.0
920.00,55.9531543,-3.1935118,1.5,2.2,19,3,2.34,169.4,11258.2,0.9,-80.5,-102.0,-102.0
920.10,55.9531530,-3.1935113,1.6,2.3,19,3,2.54,169.1,11224.4,0.9,-80.5,-102.0,-102.0
920.20,55.9531523,-3.1935097,1.5,2.2,19,3,2.21,160.1,11265.9,0.9,-80.5,-102.0,-102.0
920.30,55.9531515,-3.1935095,2.7,3.2,19,3,1.74,161.9,11279.2,0.9,-80.5,-102.0,-102.0
920.40,55.9531497,-3.1935093,2.7,3.2,19,3,2.81,171.9,11234.0,0.9,-80.5,-102.0,-102.0
920.50,55.9531487,-3.1935082,2.7,3.2,19,3,2.43,168.3,11205.0,0.9,-80.5,-102.0,-102.0
920.60,55.9531470,-3.1935077,2.7,3.2,19,3,2.95,168.1,11182.6,0.9,-80.5,-102.0,-102.0
920.70,55.9531465,-3.1935045,1.2,2.2,20,3,2.94,155.5,11177.0,0.9,-80.5,-102.0,-102.0
920.80,55.9531452,-3.1935047,1.2,2.2,20,3,2.46,158.4,11195.9,0.9,-80.5,-102.0,-102.0
920.90,55.9531447,-3.1935037,2.7,3.2,20,3,1.98,159.2,11174.5,0.9,-80.5,-102.0,-102.0
921.00,55.9531428,-3.1935037,2.7,3.2,20,3,2.84,159.9,11134.3,0.9,-80.5,-102.0,-102.0
921.10,55.9531420,-3.1935040,1.4,2.4,20,3,2.11,163.8,11102.4,0.9,-80.5,-102.0,-102.0
921.20,55.9531412,-3.1935038,1.2,2.2,20,3,1.82,170.9,11074.3,0.9,-80.5,-102.0,-102.0
921.30,55.9531407,-3.1935035,2.7,3.2,20,3,1.58,170.7,11088.8,0.9,-80.5,-102.0,-102.0
921.40,55.9531395,-3.1935013,2.7,3.2,20,3,2.59,158.6,11081.0,0.9,-80.5,-102.0,-102.0
921.50,55.9531387,-3.1935020,2.7,3.3,20,3,1.90,167.4,11033.7,0.9,-80.5,-102.0,-102.0
921.60,55.9531372,-3.1935010,2.7,3.3,20,3,2.87,160.7,11013.2,0.9,-80.5,-102.0,-102.0
921.70,55.9531355,-3.1935000,2.7,3.3,20,3,3.20,156.8,11014.2,0.9,-80.5,-102.0,-102.0
921.80,55.9531345,-3.1934995,2.7,3.3,20,3,2.63,160.3,11024.5,0.9,-80.5,-102.0,-102.0
921.90,55.9531337,-3.1934975,2.7,3.3,20,3,2.56,154.2,11064.2,0.9,-80.5,-102.0,-102.0
922.00,55.9531325,-3.1934962,2.7,3.2,20,3,2.67,155.4,11068.6,0.9,-80.5,-102.0,-102.0
922.10,55.9531317,-3.1934962,2.7,3.2,20,3,2.12,158.3,11067.9,0.9,-80.5,-102.0,-102.0
922.20,55.9531325,-3.1934927,2.7,3.2,20,3,2.31,125.1,11093.1,0.9,-80.5,-102.0,-102.0
922.30,55.9531313,-3.1934923,2.7,3.2,20,3,1.84,128.6,11116.7,0.9,-80.5,-102.0,-102.5
922.40,55.9531290,-3.1934915,2.7,3.2,20,3,3.41,156.4,11156.0,0.9,-80.5,-102.0,-102.5
922.50,55.9531287,-3.1934883,2.7,3.2,20,3,3.22,149.7,11170.9,0.9,-80.5,-102.0,-102.5
922.60,55.9531290,-3.1934858,2.7,3.2,20,3,2.78,133.3,11148.1,0.9,-80.5,-102.0,-102.5
922.70,55.9531258,-3.1934883,2.7,3.2,20,3,3.42,160.3,11149.5,0.9,-80.5,-102.0,-102.5
922.80,55.9531252,-3.1934867,2.7,3.2,20,3,2.71,161.1,11170.3,0.9,-80.5,-102.0,-102.5
922.90,55.9531248,-3.1934847,2.7,3.3,20,3,2.26,152.4,11175.7,0.9,-80.5,-102.0,-102.5
923.00,55.9531260,-3.1934850,2.7,3.3,20,3,,,11191.1,0.9,-80.5,-102.0,-102.5
923.10,55.9531232,-3.1934857,2.7,3.3,20,3,2.71,174.8,11168.8,0.9,-80.5,-102.0,-102.5
923.20,55.9531227,-3.1934833,2.7,3.3,20,3,2.29,166.3,11144.9,0.9,-80.5,-102.0,-102.5
923.30,55.9531198,-3.1934832,2.7,3.3,20,3,3.88,166.8,11134.7,0.9,-80.5,-102.0,-102.5
923.40,55.9531195,-3.1934803,2.7,3.3,20,3,2.90,159.9,11136.6,0.9,-80.5,-102.0,-102.0
923.50,55.9531193,-3.1934807,2.7,3.2,20,3,1.49,152.1,11142.5,0.9,-80.5,-102.0,-102.0
923.60,55.9531173,-3.1934803,2.7,3.3,20,3,2.62,164.8,11136.7,0.9,-80.5,-102.0,-102.0
923.70,55.9531165,-3.1934797,2.7,3.3,20,3,2.02,166.5,11118.1,0.9,-80.5,-102.0,-102.0
923.80,55.9531148,-3.1934790,2.7,3.3,20,3,2.75,166.9,11135.1,0.9,-80.5,-102.0,-102.0
923.90,55.9531123,-3.1934818,2.7,3.2,20,3,3.13,186.9,11187.7,0.9,-80.5,-102.0,-102.0
924.00,55.9531108,-3.1934808,2.7,3.2,20,3,2.72,184.6,11188.2,0.9,-80.5,-102.0,-102.0
924.10,55.9531098,-3.1934793,2.7,3.3,20,3,2.34,179.3,11185.1,0.9,-80.5,-102.0,-102.0
924.20,55.9531078,-3.1934803,3.5,4.0,20,3,3.17,186.9,11175.7,0.9,-80.5,-102.0,-102.0
924.30,55.9531070,-3.1934778,2.7,3.2,20,3,2.43,179.1,11161.4,0.9,-80.5,-102.0,-102.0
924.40,55.9531063,-3.1934777,2.7,3.2,20,3,1.31,179.2,11170.0,0.9,-80.5,-102.0,-102.0
924.50,55.9531063,-3.1934740,2.7,3.2,20,3,1.10,153.9,11175.6,0.9,-80.5,-102.0,-102.0
924.60,55.9531067,-3.1934708,2.7,3.3,20,3,1.48,94.6,11152.3,0.9,-80.5,-102.0,-102.0
924.70,55.9531065,-3.1934675,2.7,3.3,20,3,2.46,94.5,11119.4,0.9,-80.5,-102.0,-102.0
924.80,55.9531048,-3.1934673,2.7,3.3,20,3,2.33,115.0,11092.2,0.9,-80.5,-102.0,-102.0
924.90,55.9531032,-3.1934668,2.7,3.2,20,3,2.89,144.2,11094.0,0.9,-80.5,-102.0,-102.0
925.00,55.9531018,-3.1934677,2.7,3.3,20,3,2.49,157.5,11135.2,0.9,-80.5,-102.0,-102.0
925.10,55.9531003,-3.1934662,1.0,1.9,20,3,3.20,159.6,11109.5,0.9,-80.5,-102.0,-102.0
925.20,55.9530990,-3.1934670,1.0,1.9,20,3,2.51,168.7,11069.0,0.9,-80.5,-102.0,-102.0
925.30,55.9530977,-3.1934677,1.0,1.9,20,3,2.26,182.8,11039.5,0.9,-90.5,-102.0,-102.0
925.40,55.9530972,-3.1934643,2.7,3.3,20,3,2.34,162.3,11007.0,0.9,-89.0,-102.0,-102.0
925.50,55.9530937,-3.1934653,2.7,3.2,20,3,3.93,174.3,11014.8,0.9,-88.5,-102.0,-102.0
925.60,55.9530938,-3.1934630,2.7,3.2,20,3,2.09,170.1,11030.3,0.9,-88.5,-102.0,-102.0
925.70,55.9530925,-3.1934632,2.7,3.2,20,3,2.18,171.0,10996.3,0.9,-86.5,-102.0,-102.0
925.80,55.9530917,-3.1934610,2.7,3.2,20,3,2.44,155.5,10966.2,0.9,-85.5,-102.0,-102.0
925.90,55.9530908,-3.1934595,2.7,3.2,20,3,2.39,147.1,10943.1,0.9,-84.5,-102.0,-102.0
926.00,55.9530890,-3.1934595,2.7,3.2,20,3,2.52,154.0,10957.7,0.9,-82.0,-102.0,-102.0
926.10,55.9530895,-3.1934575,2.7,3.2,20,3,1.93,142.2,10987.6,0.9,-82.0,-102.0,-102.0
926.20,55.9530873,-3.1934605,2.7,3.2,20,3,2.73,166.3,10970.2,0.9,-81.0,-102.0,-102.0
926.30,55.9530863,-3.1934582,2.7,3.2,20,3,2.87,159.9,10933.6,0.9,-81.0,-102.0,-102.0
926.40,55.9530855,-3.1934575,1.0,1.8,20,3,2.12,155.0,10928.9,0.9,-81.0,-102.0,-102.0
926.50,55.9530842,-3.1934565,1.0,1.8,20,3,2.64,149.4,10931.8,0.9,-78.0,-102.0,-102.0
926.60,55.9530825,-3.1934568,1.0,1.8,20,3,2.77,153.8,10974.4,0.9,-78.0,-102.0,-102.0
926.70,55.9530820,-3.1934562,1.0,1.8,20,3,2.09,151.6,11042.3,0.9,-78.0,-102.0,-102.0
926.80,55.9530802,-3.1934552,1.0,1.8,20,3,2.84,149.8,11012.8,1.0,-78.0,-102.0,-102.0
926.90,55.9530787,-3.1934552,1.0,1.8,20,3,2.63,152.4,10987.9,1.0,-78.0,-102.0,-102.0
927.00,55.9530782,-3.1934547,1.0,1.8,20,3,1.79,150.3,10987.8,1.0,-78.0,-102.0,-102.0
927.10,55.9530775,-3.1934523,1.0,1.8,20,3,2.24,137.1,11016.4,1.0,-78.0,-102.0,-102.0
927.20,55.9530757,-3.1934533,1.0,1.8,20,3,2.27,145.5,11046.6,1.0,-77.5,-102.0,-102.0
927.30,55.9530745,-3.1934535,1.0,1.8,20,3,1.93,152.0,11047.4,1.0,-77.5,-102.0,-102.0
927.40,55.9530733,-3.1934518,1.0,1.8,20,3,2.28,148.4,10978.5,1.0,-77.5,-102.0,-102.0
927.50,55.9530728,-3.1934510,1.0,1.8,20,3,1.97,143.7,10944.0,1.0,-77.5,-102.0,-102.0
927.60,55.9530713,-3.1934523,1.0,1.8,20,3,1.75,153.5,10930.6,1.0,-77.5,-102.0,-102.0
927.70,55.9530692,-3.1934518,1.0,1.8,17,3,2.92,159.7,10950.9,1.0,-77.5,-102.0,-102.0
927.80,55.9530675,-3.1934515,1.0,1.8,17,3,2.71,161.8,10976.5,1.0,-77.5,-102.0,-102.0
927.90,55.9530672,-3.1934492,1.0,1.8,17,3,2.28,152.9,10938.0,1.0,-77.5,-102.0,-102.0
928.00,55.9530658,-3.1934510,1.0,1.8,17,3,1.98,159.2,10867.4,1.0,-77.5,-102.0,-102.0
928.10,55.9530647,-3.1934500,1.0,1.8,17,3,2.51,156.7,10846.0,1.0,-77.5,-102.0,-102.0
928.20,55.9530637,-3.1934495,1.0,1.8,17,3,2.22,154.3,10867.6,1.0,-77.5,-102.0,-102.0
928.30,55.9530615,-3.1934503,1.0,1.8,17,3,2.84,160.9,10883.7,1.0,-77.5,-93.5,-102.0
928.40,55.9530608,-3.1934485,1.0,1.8,17,3,2.34,155.6,10885.5,1.0,-77.5,-88.0,-102.0
928.50,55.9530600,-3.1934475,1.1,1.9,17,3,2.02,150.9,10825.9,1.0,-77.5,-88.0,-102.0
928.60,55.9530593,-3.1934468,1.1,1.9,17,3,1.97,148.2,10773.3,1.0,-77.5,-88.0,-102.0
928.70,55.9530568,-3.1934487,1.1,1.9,17,3,2.88,165.6,10774.9,1.0,-77.5,-88.0,-102.0
928.80,55.9530560,-3.1934465,1.1,1.9,17,3,2.55,159.9,10802.9,1.0,-77.5,-88.0,-102.0
928.90,55.9530557,-3.1934418,1.1,1.9,17,3,3.03,134.3,10795.9,1.0,-77.5,-88.0,-102.0
929.00,55.9530548,-3.1934398,1.1,1.9,17,3,2.67,120.8,10764.3,1.0,-77.5,-88.0,-102.0
929.10,55.9530552,-3.1934380,1.1,1.9,17,3,2.44,106.7,10718.3,1.0,-77.5,-88.0,-102.0
929.20,55.9530545,-3.1934365,1.1,1.9,17,3,2.44,101.3,10703.4,1.0,-77.5,-88.0,-102.0
929.30,55.9530530,-3.1934365,1.1,1.9,17,3,2.11,106.1,10736.0,1.0,-77.5,-88.0,-102.0
929.40,55.9530527,-3.1934350,1.0,1.8,17,3,1.79,98.2,10756.4,1.0,-77.5,-88.0,-102.0
929.50,55.9530520,-3.1934342,1.0,1.8,17,3,1.65,96.1,10738.2,1.0,-77.5,-88.0,-102.0
929.60,55.9530523,-3.1934305,1.4,2.1,17,3,2.29,91.5,10709.8,1.0,-77.5,-88.0,-102.0
929.70,55.9530513,-3.1934295,1.4,2.1,18,3,1.81,95.9,10671.5,1.0,-77.5,-88.0,-102.0
929.80,55.9530497,-3.1934280,1.4,2.1,18,3,2.45,116.4,10668.8,1.0,-77.5,-88.0,-102.0
929.90,55.9530490,-3.1934263,1.4,2.1,18,3,1.66,118.3,10711.2,1.0,-77.5,-88.0,-102.0
930.00,55.9530472,-3.1934287,1.4,2.1,18,3,1.01,142.6,10710.6,1.0,-77.5,-88.0,-102.0
930.10,55.9530455,-3.1934293,1.4,2.1,18,3,1.87,175.2,10686.6,1.0,-77.5,-88.0,-102.0
930.20,55.9530453,-3.1934292,1.4,2.1,18,3,1.07,189.0,10674.4,1.0,-77.5,-88.0,-102.0
930.30,55.9530442,-3.1934292,1.4,2.1,18,3,1.26,193.6,10660.0,1.0,-77.5,-88.0,-102.0
930.40,55.9530418,-3.1934292,1.1,1.9,18,3,2.68,179.8,10692.4,1.0,-77.5,-88.0,-102.0
930.50,55.9530420,-3.1934260,1.1,1.9,18,3,2.19,169.1,10733.7,1.0,-77.5,-88.0,-102.0
930.60,55.9530397,-3.1934267,1.1,1.9,18,3,2.85,165.7,10727.8,1.0,-77.5,-88.0,-102.0
930.70,55.9530383,-3.1934270,1.1,1.9,17,3,2.33,168.5,10729.8,1.0,-77.5,-88.0,-102.0
930.80,55.9530372,-3.1934262,1.1,1.9,17,3,2.70,167.7,10742.3,1.0,-77.5,-88.0,-102.0
930.90,55.9530352,-3.1934275,1.1,1.9,17,3,3.32,175.2,10760.4,1.0,-77.5,-88.0,-102.0
931.00,55.9530347,-3.1934245,1.1,1.9,17,3,2.54,170.0,10802.8,1.0,-77.5,-88.0,-102.0
931.10,55.9530318,-3.1934270,1.1,1.9,17,3,3.23,176.5,10804.8,1.0,-77.5,-88.0,-102.0
931.20,55.9530302,-3.1934257,1.1,1.9,17,3,3.52,173.3,10775.4,1.1,-77.5,-88.0,-102.0
931.30,55.9530280,-3.1934268,1.1,1.9,17,3,3.58,175.9,10780.5,1.1,-77.5,-88.0,-102.5
931.40,55.9530277,-3.1934237,1.1,1.9,17,3,3.23,169.5,10814.5,1.1,-77.5,-88.0,-102.5
931.50,55.9530257,-3.1934238,1.1,1.9,17,3,2.92,167.6,10797.1,1.1,-77.5,-88.0,-102.5
931.60,55.9530242,-3.1934232,1.0,1.8,17,3,2.72,163.7,10792.8,1.1,-77.5,-88.0,-102.5
931.70,55.9530225,-3.1934228,1.0,1.8,17,3,2.72,161.3,10764.5,1.1,-77.5,-88.0,-102.5
931.80,55.9530205,-3.1934253,1.0,1.8,17,3,3.53,174.6,10737.9,1.1,-77.5,-88.0,-102.5
931.90,55.9530200,-3.1934237,1.0,1.8,17,3,2.98,173.5,10724.8,1.1,-77.5,-88.0,-102.5
932.00,55.9530183,-3.1934247,1.0,1.8,17,3,2.64,176.2,10728.8,1.1,-77.5,-88.0,-102.5
932.10,55.9530172,-3.1934255,1.0,1.8,17,3,2.10,180.7,10696.1,1.1,-77.5,-88.0,-102.5
932.20,55.9530163,-3.1934243,1.0,1.8,17,3,1.85,174.9,10667.8,1.1,-77.5,-88.0,-102.5
932.30,55.9530148,-3.1934247,1.0,1.8,17,3,2.07,172.4,10644.3,1.1,-77.5,-88.0,-102.5
932.40,55.9530145,-3.1934218,1.0,1.8,17,3,2.41,157.3,10645.1,1.1,-77.5,-88.0,-102.5
932.50,55.9530130,-3.1934220,1.0,1.8,17,3,2.82,158.0,10683.3,1.1,-77.5,-88.0,-102.5
932.60,55.9530103,-3.1934272,1.0,1.8,17,3,3.31,186.4,10687.0,1.1,-77.5,-88.0,-102.5
932.70,55.9530090,-3.1934283,1.0,1.8,17,3,2.89,194.8,10639.1,1.1,-77.5,-88.0,-102.5
932.80,55.9530077,-3.1934282,1.0,1.8,17,3,2.84,194.2,10612.3,1.1,-77.5,-88.0,-102.5
932.90,55.9530067,-3.1934272,1.0,1.8,17,3,3.02,187.4,10613.2,1.1,-77.5,-88.0,-102.5
933.00,55.9530047,-3.1934275,1.0,1.8,17,3,3.50,183.1,10639.5,1.1,-77.5,-88.0,-102.0
933.10,55.9530043,-3.1934253,1.0,1.8,17,3,2.66,176.8,10697.4,1.1,-77.5,-88.0,-102.0
933.20,55.9530030,-3.1934248,1.0,1.8,17,3,2.58,170.8,10687.2,1.1,-77.5,-88.0,-102.0
933.30,55.9530013,-3.1934252,1.0,1.8,17,3,2.83,169.1,10660.9,1.1,-77.5,-88.0,-102.0
933.40,55.9530000,-3.1934258,1.0,1.8,17,3,2.76,171.6,10672.8,1.1,-77.5,-88.0,-102.0
933.50,55.9529987,-3.1934242,1.0,1.8,17,3,2.57,165.5,10711.5,1.1,-77.5,-88.0,-102.0
933.60,55.9529993,-3.1934215,1.0,1.8,17,3,1.85,151.2,10760.7,1.1,-77.5,-88.0,-102.0
933.70,55.9529973,-3.1934220,1.0,1.8,17,3,2.39,147.5,10827.7,1.1,-77.5,-88.0,-102.0
933.80,55.9529962,-3.1934212,1.0,1.9,17,3,2.67,146.1,10794.4,1.1,-77.5,-88.0,-102.0
933.90,55.9529945,-3.1934213,1.0,1.9,17,3,2.88,149.9,10756.4,1.1,-77.5,-88.0,-102.0
934.00,55.9529933,-3.1934192,1.0,1.9,17,3,3.37,148.0,10769.4,1.1,-77.5,-88.0,-102.0
934.10,55.9529917,-3.1934210,1.0,1.9,17,3,2.65,156.6,10808.5,1.1,-77.5,-88.0,-102.0
934.20,55.9529922,-3.1934178,1.0,1.9,17,3,2.23,150.4,10818.1,1.1,-77.5,-88.0,-102.0
934.30,55.9529898,-3.1934193,1.0,1.9,17,3,2.73,158.2,10774.3,1.1,-83.0,-88.0,-102.0
934.40,55.9529893,-3.1934172,1.0,1.9,17,3,2.55,149.4,10713.9,1.1,-83.0,-88.0,-102.0
934.50,55.9529883,-3.1934173,1.0,1.9,17,3,1.95,150.7,10704.6,1.1,-83.0,-88.0,-102.0
934.60,55.9529867,-3.1934177,1.7,2.4,17,3,2.35,161.6,10722.9,1.1,-79.5,-88.0,-102.0
934.70,55.9529860,-3.1934160,1.3,2.0,17,3,2.07,155.3,10731.8,1.1,-79.5,-88.0,-102.0
934.80,55.9529842,-3.1934158,1.3,2.0,17,3,2.55,156.3,10716.0,1.1,-79.5,-88.0,-102.0
934.90,55.9529823,-3.1934158,1.3,2.0,17,3,3.18,161.9,10680.5,1.1,-78.0,-88.0,-102.0
935.00,55.9529807,-3.1934153,1.7,2.4,17,3,3.32,163.4,10636.7,1.1,-78.0,-88.0,-102.0
935.10,55.9529792,-3.1934147,1.7,2.4,17,3,3.07,163.1,10643.2,1.1,-78.0,-88.0,-102.0
935.20,55.9529772,-3.1934157,1.7,2.4,17,3,3.42,170.4,10690.9,1.1,-78.0,-88.0,-102.0
935.30,55.9529758,-3.1934152,1.7,2.4,17,3,2.88,169.5,10689.3,1.1,-78.0,-88.0,-102.0
935.40,55.9529742,-3.1934158,1.3,2.0,17,3,2.49,171.4,10673.0,1.1,-78.0,-88.0,-102.0
935.50,55.9529728,-3.1934152,1.3,2.0,17,3,2.80,169.6,10695.8,1.1,-78.0,-88.0,-102.0
935.60,55.9529718,-3.1934145,1.3,2.0,17,3,2.44,166.4,10704.1,1.1,-78.0,-88.0,-102.0
935.70,55.9529695,-3.1934138,1.3,2.0,17,3,2.97,164.8,10756.3,1.1,-78.0,-88.0,-102.0
935.80,55.9529685,-3.1934122,1.7,2.4,17,3,2.56,156.5,10776.0,1.1,-75.0,-88.0,-102.0
935.90,55.9529660,-3.1934137,1.7,2.4,17,3,3.56,170.6,10739.6,1.1,-75.0,-88.0,-102.0
936.00,55.9529653,-3.1934110,1.7,2.4,17,3,3.33,162.6,10734.0,1.1,-75.0,-88.0,-102.0
936.10,55.9529623,-3.1934143,1.2,2.1,17,3,4.04,183.9,10740.4,1.1,-75.0,-88.0,-102.0
936.20,55.9529610,-3.1934137,1.2,2.1,17,3,3.55,180.1,10733.3,1.1,-75.0,-88.0,-102.0
936.30,55.9529598,-3.1934138,1.2,2.1,17,3,2.57,179.2,10712.9,1.1,-75.0,-88.0,-102.0
936.40,55.9529587,-3.1934132,1.3,2.2,17,3,2.79,172.8,10672.0,1.1,-75.0,-88.0,-102.0
936.50,55.9529575,-3.1934142,1.2,2.1,17,3,2.33,179.4,10650.1,1.1,-75.0,-88.0,-102.0
936.60,55.9529567,-3.1934132,1.2,2.1,17,3,2.29,173.2,10678.8,1.1,-75.0,-88.0,-102.0
936.70,55.9529552,-3.1934123,1.2,2.1,18,3,2.69,166.3,10671.8,1.1,-75.0,-88.0,-102.0
936.80,55.9529530,-3.1934115,1.6,4.1,18,3,3.18,162.8,10649.2,1.1,-75.0,-88.0,-102.0
936.90,55.9529515,-3.1934112,1.2,2.1,18,3,2.92,161.6,10612.5,1.1,-75.0,-88.0,-102.0
937.00,55.9529492,-3.1934133,1.2,2.1,18,3,3.58,177.9,10579.7,1.1,-75.0,-88.0,-102.0
937.10,55.9529478,-3.1934117,1.1,1.8,18,3,3.35,172.9,10588.5,1.1,-75.0,-88.0,-102.0
937.20,55.9529462,-3.1934112,1.1,1.8,18,3,3.47,167.8,10632.5,1.1,-75.0,-88.0,-102.0
937.30,55.9529453,-3.1934107,1.3,2.0,18,3,2.44,165.3,10627.2,1.1,-75.0,-88.0,-102.0
937.40,55.9529438,-3.1934105,1.1,1.8,18,3,2.74,166.6,10595.8,1.1,-75.0,-102.5,-102.0
937.50,55.9529422,-3.1934102,1.1,1.8,18,3,2.69,168.9,10592.8,1.1,-75.0,-102.5,-102.0
937.60,55.9529417,-3.1934085,1.1,1.8,18,3,2.17,157.9,10612.0,1.1,-75.0,-102.5,-102.0
937.70,55.9529392,-3.1934110,1.1,1.8,18,3,3.36,177.8,10661.4,1.1,-75.0,-102.0,-102.0
937.80,55.9529382,-3.1934112,1.1,1.9,18,3,2.63,178.9,10699.8,1.1,-75.0,-102.0,-102.0
937.90,55.9529365,-3.1934110,1.1,1.8,18,3,3.03,177.2,10664.4,1.1,-75.0,-102.0,-102.0
938.00,55.9529348,-3.1934115,1.1,1.8,18,3,3.29,179.6,10628.8,1.1,-75.0,-102.0,-102.0
938.10,55.9529338,-3.1934125,1.1,1.8,18,3,2.73,185.0,10614.2,1.1,-75.0,-102.0,-102.0
938.20,55.9529327,-3.1934128,1.1,1.8,18,3,2.76,188.3,10631.2,1.1,-75.0,-102.0,-102.0
938.30,55.9529315,-3.1934128,1.1,1.8,18,3,2.68,187.5,10678.9,1.1,-75.0,-102.0,-102.0
938.40,55.9529305,-3.1934118,1.1,1.8,18,3,2.44,178.6,10688.3,1.1,-75.0,-102.0,-102.0
938.50,55.9529295,-3.1934110,1.1,1.8,18,3,2.40,170.0,10628.0,1.1,-75.0,-102.0,-102.0
938.60,55.9529275,-3.1934140,1.1,1.8,18,3,3.78,189.8,10593.3,1.1,-75.0,-102.0,-102.0
938.70,55.9529272,-3.1934137,1.1,1.8,18,3,2.13,191.3,10599.4,1.1,-75.0,-102.0,-102.0
938.80,55.9529258,-3.1934142,1.1,1.9,18,3,2.66,194.5,10627.0,1.0,-75.0,-102.0,-102.0
938.90,55.9529252,-3.1934122,1.1,1.8,18,3,2.11,174.5,10655.2,1.0,-75.0,-102.0,-102.0
939.00,55.9529243,-3.1934108,0.9,1.6,18,3,2.29,157.7,10644.6,1.0,-75.0,-102.0,-102.0
939.10,55.9529230,-3.1934123,0.9,1.6,18,3,2.53,169.1,10579.5,1.0,-75.0,-102.0,-102.0
939.20,55.9529213,-3.1934135,1.1,1.8,18,3,3.21,182.5,10556.6,1.0,-75.0,-102.0,-102.0
939.30,55.9529212,-3.1934133,1.1,1.8,18,3,1.84,182.4,10587.1,1.0,-75.0,-102.0,-102.0
939.40,55.9529198,-3.1934145,1.0,1.8,18,3,2.30,189.5,10616.7,1.0,-75.0,-102.0,-102.0
